latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
59.76564,44.31767,303.72,0.35,0.57,2025-10-30,2222,N,VIIRS,n,2.0NRT,272.17,0.85,N
52.53468,39.62523,314.09,0.49,0.65,2025-10-30,2225,N,VIIRS,n,2.0NRT,273.91,2.27,N
52.53541,39.62658,333.11,0.49,0.65,2025-10-30,2225,N,VIIRS,n,2.0NRT,276.99,4.39,N
52.54083,39.62531,307.54,0.49,0.65,2025-10-30,2225,N,VIIRS,n,2.0NRT,274.85,2.27,N
52.54086,39.61008,303.98,0.49,0.65,2025-10-30,2225,N,VIIRS,n,2.0NRT,274.48,3.23,N
52.54165,39.61146,308.64,0.49,0.65,2025-10-30,2225,N,VIIRS,n,2.0NRT,274.76,2.11,N
52.54693,39.64058,367,0.49,0.65,2025-10-30,2225,N,VIIRS,h,2.0NRT,275.06,9.35,N
52.54695,39.63307,313.79,0.49,0.65,2025-10-30,2225,N,VIIRS,n,2.0NRT,275.08,9.43,N
52.54758,39.64187,367,0.49,0.65,2025-10-30,2225,N,VIIRS,h,2.0NRT,274.4,7.06,N
52.54763,39.63437,330.97,0.49,0.65,2025-10-30,2225,N,VIIRS,n,2.0NRT,274.78,7.06,N
52.55927,39.61823,297.42,0.49,0.65,2025-10-30,2225,N,VIIRS,n,2.0NRT,275.84,1.01,N
52.55929,39.61068,302.4,0.49,0.65,2025-10-30,2225,N,VIIRS,n,2.0NRT,274.78,1.01,N
52.55939,39.57235,302.8,0.5,0.65,2025-10-30,2225,N,VIIRS,n,2.0NRT,274.68,1.36,N
54.92103,42.46279,298.76,0.39,0.59,2025-10-30,2225,N,VIIRS,n,2.0NRT,271.39,0.79,N
44.12427,42.01032,306.89,0.34,0.56,2025-10-30,2227,N,VIIRS,n,2.0NRT,277.34,1.93,N
49.95914,40.91099,298.52,0.42,0.61,2025-10-30,2227,N,VIIRS,n,2.0NRT,272.21,0.76,N
50.14979,39.68068,299.5,0.48,0.65,2025-10-30,2227,N,VIIRS,n,2.0NRT,275.97,0.67,N
51.13755,37.92415,303.62,0.58,0.69,2025-10-30,2227,N,VIIRS,n,2.0NRT,272.96,2.23,N
33.15561,44.78676,323.84,0.57,0.43,2025-10-30,2229,N,VIIRS,n,2.0NRT,289.29,5.33,N
33.1596,44.7874,329.57,0.57,0.43,2025-10-30,2229,N,VIIRS,n,2.0NRT,293.48,5.33,N
33.21894,44.76562,307.68,0.57,0.43,2025-10-30,2229,N,VIIRS,n,2.0NRT,288.08,1.76,N
33.21987,44.7659,331.02,0.57,0.43,2025-10-30,2229,N,VIIRS,n,2.0NRT,290.28,7.96,N
33.22293,44.76626,331.13,0.57,0.43,2025-10-30,2229,N,VIIRS,n,2.0NRT,292.09,8.76,N
33.22387,44.76654,329.23,0.57,0.43,2025-10-30,2229,N,VIIRS,n,2.0NRT,289.61,2.91,N
33.2646,43.67286,323.76,0.43,0.46,2025-10-30,2229,N,VIIRS,n,2.0NRT,286.74,4.28,N
33.26507,43.66818,337.35,0.43,0.46,2025-10-30,2229,N,VIIRS,n,2.0NRT,287.45,3.41,N
33.26933,43.66882,297.3,0.43,0.46,2025-10-30,2229,N,VIIRS,n,2.0NRT,285.8,3.41,N
33.32305,44.56961,338.9,0.39,0.44,2025-10-30,2229,N,VIIRS,n,2.0NRT,290.81,3.83,N
33.3271,44.57025,299.38,0.39,0.44,2025-10-30,2229,N,VIIRS,n,2.0NRT,288.58,0.5,N
33.37403,44.17761,296.35,0.41,0.45,2025-10-30,2229,N,VIIRS,n,2.0NRT,285.19,0.28,N
33.48639,44.34193,296.8,0.4,0.44,2025-10-30,2229,N,VIIRS,n,2.0NRT,286.62,0.59,N
33.48809,44.34493,318.44,0.4,0.44,2025-10-30,2229,N,VIIRS,n,2.0NRT,288.58,1.28,N
33.4905,44.34258,313.32,0.4,0.44,2025-10-30,2229,N,VIIRS,n,2.0NRT,288.4,1,N
33.71752,37.00609,295.7,0.53,0.67,2025-10-30,2229,N,VIIRS,n,2.0NRT,282.22,1.17,N
33.72078,37.00682,296.25,0.53,0.67,2025-10-30,2229,N,VIIRS,n,2.0NRT,282.28,0.93,N
36.08312,43.63803,308.82,0.47,0.48,2025-10-30,2229,N,VIIRS,n,2.0NRT,283.07,0.78,N
36.09171,43.97178,307.06,0.45,0.47,2025-10-30,2229,N,VIIRS,n,2.0NRT,287.24,1.23,N
36.12717,43.77866,297.98,0.46,0.47,2025-10-30,2229,N,VIIRS,n,2.0NRT,285.06,1,N
36.45921,42.66841,295.4,0.54,0.5,2025-10-30,2229,N,VIIRS,n,2.0NRT,282.99,0.75,N
36.69352,44.0703,298.03,0.45,0.47,2025-10-30,2229,N,VIIRS,n,2.0NRT,285.91,0.44,N
36.71767,36.20024,302.43,0.61,0.71,2025-10-30,2229,N,VIIRS,n,2.0NRT,287.71,1.99,N
36.73082,36.20812,309.89,0.61,0.71,2025-10-30,2229,N,VIIRS,n,2.0NRT,290.75,1.34,N
36.7375,36.20859,308.27,0.61,0.71,2025-10-30,2229,N,VIIRS,n,2.0NRT,291.23,1.34,N
36.74036,36.20627,305.88,0.61,0.71,2025-10-30,2229,N,VIIRS,n,2.0NRT,291.18,2.1,N
36.7473,43.49578,301.6,0.49,0.48,2025-10-30,2229,N,VIIRS,n,2.0NRT,285.18,1.38,N
36.77664,43.32327,343.37,0.5,0.49,2025-10-30,2229,N,VIIRS,n,2.0NRT,291.17,8.92,N
36.777,43.32374,350.68,0.5,0.49,2025-10-30,2229,N,VIIRS,n,2.0NRT,290.85,8.7,N
36.86696,43.51669,309.27,0.49,0.48,2025-10-30,2229,N,VIIRS,n,2.0NRT,284.22,0.98,N
36.86757,43.48817,325.53,0.49,0.48,2025-10-30,2229,N,VIIRS,n,2.0NRT,284.42,3.14,N
36.86874,34.75985,305.39,0.73,0.76,2025-10-30,2229,N,VIIRS,n,2.0NRT,287.87,1.85,N
36.86919,43.52013,295.57,0.49,0.48,2025-10-30,2229,N,VIIRS,n,2.0NRT,284.24,0.73,N
36.86934,43.48877,328.6,0.49,0.48,2025-10-30,2229,N,VIIRS,n,2.0NRT,285.53,2.13,N
36.87218,43.48753,303.12,0.49,0.48,2025-10-30,2229,N,VIIRS,n,2.0NRT,284.85,1.05,N
36.87331,34.7587,299.38,0.73,0.76,2025-10-30,2229,N,VIIRS,n,2.0NRT,287.06,1.94,N
36.89276,43.42808,330.3,0.49,0.49,2025-10-30,2229,N,VIIRS,n,2.0NRT,283.08,3.52,N
36.9056,43.38493,316.78,0.5,0.49,2025-10-30,2229,N,VIIRS,n,2.0NRT,282.27,2.37,N
36.91013,43.38541,311.54,0.5,0.49,2025-10-30,2229,N,VIIRS,n,2.0NRT,282,2.37,N
36.93486,42.12995,301.8,0.58,0.52,2025-10-30,2229,N,VIIRS,n,2.0NRT,281.36,1.27,N
36.94152,42.17038,308.68,0.58,0.52,2025-10-30,2229,N,VIIRS,n,2.0NRT,282.17,1.95,N
36.94458,42.1312,297.1,0.58,0.52,2025-10-30,2229,N,VIIRS,n,2.0NRT,282.17,2.3,N
36.94944,42.13178,325.05,0.58,0.52,2025-10-30,2229,N,VIIRS,n,2.0NRT,284.74,3.31,N
36.96336,42.07925,304.1,0.58,0.52,2025-10-30,2229,N,VIIRS,n,2.0NRT,281.51,0.81,N
36.99767,41.55995,295.11,0.62,0.54,2025-10-30,2229,N,VIIRS,n,2.0NRT,279.16,0.58,N
37.01114,41.58337,295.99,0.62,0.54,2025-10-30,2229,N,VIIRS,n,2.0NRT,279.3,1.09,N
37.0167,36.10016,305.13,0.62,0.72,2025-10-30,2229,N,VIIRS,n,2.0NRT,285.98,2.44,N
37.07915,42.55662,301.17,0.55,0.51,2025-10-30,2229,N,VIIRS,n,2.0NRT,287.61,1.36,N
37.13823,42.78934,298.19,0.54,0.51,2025-10-30,2229,N,VIIRS,n,2.0NRT,284.06,0.67,N
37.27554,38.7297,299,0.45,0.63,2025-10-30,2229,N,VIIRS,n,2.0NRT,279.27,0.74,N
37.81722,38.46281,308.49,0.47,0.64,2025-10-30,2229,N,VIIRS,n,2.0NRT,280.15,1.08,N
37.821,38.46169,319.65,0.47,0.64,2025-10-30,2229,N,VIIRS,n,2.0NRT,279.62,1.89,N
37.82325,38.46231,298.18,0.47,0.64,2025-10-30,2229,N,VIIRS,n,2.0NRT,278.19,0.46,N
38.45549,38.72682,295.61,0.46,0.64,2025-10-30,2229,N,VIIRS,n,2.0NRT,281.35,0.65,N
38.51184,44.9451,315.8,0.43,0.46,2025-10-30,2229,N,VIIRS,n,2.0NRT,275.92,1.91,N
41.24072,36.4572,296.84,0.63,0.72,2025-10-30,2229,N,VIIRS,n,2.0NRT,280.64,2.2,N
42.12228,43.01122,295.21,0.59,0.53,2025-10-30,2229,N,VIIRS,n,2.0NRT,277.68,1.02,N
33.87204,43.77328,296.52,0.44,0.46,2025-10-30,2231,N,VIIRS,n,2.0NRT,284.78,0.88,N
34.06739,42.36092,295.19,0.52,0.5,2025-10-30,2231,N,VIIRS,n,2.0NRT,284.08,0.4,N
34.86188,44.02187,313.94,0.43,0.46,2025-10-30,2231,N,VIIRS,n,2.0NRT,287.13,2.86,N
34.86614,44.02247,341.59,0.43,0.46,2025-10-30,2231,N,VIIRS,n,2.0NRT,289.11,2.86,N
34.89612,43.80883,304.7,0.45,0.47,2025-10-30,2231,N,VIIRS,n,2.0NRT,287.15,4.92,N
34.89661,43.80389,340.16,0.45,0.47,2025-10-30,2231,N,VIIRS,n,2.0NRT,308.02,26.85,N
34.8971,43.79894,299.96,0.45,0.47,2025-10-30,2231,N,VIIRS,n,2.0NRT,285.25,26.85,N
34.90092,43.80457,298.57,0.45,0.47,2025-10-30,2231,N,VIIRS,n,2.0NRT,287.14,0.88,N
34.91055,43.43163,321.94,0.47,0.48,2025-10-30,2231,N,VIIRS,n,2.0NRT,286.94,1.88,N
34.91189,40.82689,310.1,0.33,0.55,2025-10-30,2231,N,VIIRS,n,2.0NRT,282.44,0.94,N
34.91216,40.82324,311.02,0.33,0.55,2025-10-30,2231,N,VIIRS,n,2.0NRT,283.19,0.94,N
34.91444,37.94481,295.81,0.48,0.64,2025-10-30,2231,N,VIIRS,n,2.0NRT,275.97,0.54,N
34.9163,37.94296,306.3,0.48,0.65,2025-10-30,2231,N,VIIRS,n,2.0NRT,277.11,0.47,N
35.00288,43.48821,309.95,0.46,0.47,2025-10-30,2231,N,VIIRS,n,2.0NRT,283.61,1.24,N
35.01948,43.5011,300.36,0.46,0.47,2025-10-30,2231,N,VIIRS,n,2.0NRT,285.08,1.31,N
35.01997,43.49596,314.1,0.46,0.47,2025-10-30,2231,N,VIIRS,n,2.0NRT,284.59,1.31,N
35.02386,43.50176,298,0.46,0.47,2025-10-30,2231,N,VIIRS,n,2.0NRT,285.23,1.31,N
35.02436,43.49662,313.82,0.46,0.47,2025-10-30,2231,N,VIIRS,n,2.0NRT,285.01,1.31,N
35.12029,44.82438,337,0.4,0.44,2025-10-30,2231,N,VIIRS,n,2.0NRT,285.64,6.1,N
35.12076,44.82,329.19,0.4,0.44,2025-10-30,2231,N,VIIRS,n,2.0NRT,286.26,6.1,N
35.12438,44.82496,335.86,0.4,0.44,2025-10-30,2231,N,VIIRS,n,2.0NRT,288.46,7.17,N
35.12485,44.82056,339.19,0.4,0.44,2025-10-30,2231,N,VIIRS,n,2.0NRT,286.86,7.17,N
35.1262,44.57047,309.44,0.41,0.45,2025-10-30,2231,N,VIIRS,n,2.0NRT,286.42,1.17,N
35.24695,44.43266,332.56,0.42,0.45,2025-10-30,2231,N,VIIRS,n,2.0NRT,287.4,6.64,N
35.24743,44.42802,338.07,0.42,0.45,2025-10-30,2231,N,VIIRS,n,2.0NRT,291.46,11.74,N
35.3269,44.31897,298.82,0.42,0.45,2025-10-30,2231,N,VIIRS,n,2.0NRT,285.26,0.68,N
35.3842,44.21699,300.38,0.43,0.46,2025-10-30,2231,N,VIIRS,n,2.0NRT,284.79,1.52,N
35.38843,44.21763,308.4,0.43,0.46,2025-10-30,2231,N,VIIRS,n,2.0NRT,285.74,1.52,N
35.4096,44.22086,312.52,0.43,0.46,2025-10-30,2231,N,VIIRS,n,2.0NRT,282.67,0.9,N
35.45737,44.41862,321.72,0.42,0.45,2025-10-30,2231,N,VIIRS,n,2.0NRT,289.34,1.93,N
35.46155,44.41933,329.54,0.42,0.45,2025-10-30,2231,N,VIIRS,n,2.0NRT,288.88,1.89,N
35.48833,44.1524,337.53,0.43,0.46,2025-10-30,2231,N,VIIRS,n,2.0NRT,287.84,4.64,N
35.51285,44.37672,296.92,0.42,0.45,2025-10-30,2231,N,VIIRS,n,2.0NRT,286.83,0.54,N
35.513,44.37486,300.34,0.42,0.45,2025-10-30,2231,N,VIIRS,n,2.0NRT,286.72,0.54,N
35.52451,44.34476,337.83,0.42,0.46,2025-10-30,2231,N,VIIRS,n,2.0NRT,286.6,3.23,N
35.52497,44.33998,301.99,0.42,0.46,2025-10-30,2231,N,VIIRS,n,2.0NRT,286.21,5.92,N
35.52871,44.34545,337.65,0.42,0.46,2025-10-30,2231,N,VIIRS,n,2.0NRT,286.65,3.23,N
35.52918,44.34066,352.8,0.42,0.46,2025-10-30,2231,N,VIIRS,n,2.0NRT,290.08,5.92,N
35.52965,44.33589,307.97,0.42,0.46,2025-10-30,2231,N,VIIRS,n,2.0NRT,288.22,5.92,N
35.53339,44.34135,337.63,0.42,0.46,2025-10-30,2231,N,VIIRS,n,2.0NRT,286.99,3.99,N
35.53386,44.3366,340.58,0.42,0.46,2025-10-30,2231,N,VIIRS,n,2.0NRT,288.8,3.99,N
35.62682,44.00588,304.8,0.44,0.46,2025-10-30,2231,N,VIIRS,n,2.0NRT,285.63,8.05,N
35.63063,44.01144,333.3,0.44,0.46,2025-10-30,2231,N,VIIRS,n,2.0NRT,288.08,8.05,N
35.63112,44.00646,338.51,0.44,0.46,2025-10-30,2231,N,VIIRS,n,2.0NRT,294.25,8.05,N
35.66135,43.96592,337.32,0.45,0.47,2025-10-30,2231,N,VIIRS,n,2.0NRT,288.56,5.73,N
35.66242,43.96689,311.64,0.45,0.47,2025-10-30,2231,N,VIIRS,n,2.0NRT,286.82,1.97,N
35.66289,43.96193,332.8,0.45,0.47,2025-10-30,2231,N,VIIRS,n,2.0NRT,288,3.54,N
35.67931,44.0646,308.24,0.44,0.46,2025-10-30,2231,N,VIIRS,n,2.0NRT,286.79,1.55,N
35.68431,43.87351,340.6,0.45,0.47,2025-10-30,2231,N,VIIRS,n,2.0NRT,296.45,29.29,N
35.68818,43.8792,318.73,0.45,0.47,2025-10-30,2231,N,VIIRS,n,2.0NRT,286.05,36.24,N
35.68865,43.87418,339.49,0.45,0.47,2025-10-30,2231,N,VIIRS,n,2.0NRT,288.58,29.29,N
35.72502,44.04218,332.21,0.44,0.46,2025-10-30,2231,N,VIIRS,n,2.0NRT,289.21,2.74,N
35.72551,44.03723,314.65,0.44,0.46,2025-10-30,2231,N,VIIRS,n,2.0NRT,287.57,2.74,N
35.73028,44.03298,330.9,0.44,0.46,2025-10-30,2231,N,VIIRS,n,2.0NRT,289.4,3.47,N
35.77067,43.99558,316.66,0.45,0.47,2025-10-30,2231,N,VIIRS,n,2.0NRT,289.25,2.63,N
35.77496,43.99633,334.03,0.45,0.47,2025-10-30,2231,N,VIIRS,n,2.0NRT,291.91,2.63,N
35.95461,43.72939,308.33,0.46,0.47,2025-10-30,2231,N,VIIRS,n,2.0NRT,287.01,1.45,N
35.96477,43.76279,299.02,0.46,0.47,2025-10-30,2231,N,VIIRS,n,2.0NRT,287.37,1.19,N
35.96867,43.76833,317.05,0.46,0.47,2025-10-30,2231,N,VIIRS,n,2.0NRT,290.15,5.04,N
35.96916,43.76327,367,0.46,0.47,2025-10-30,2231,N,VIIRS,h,2.0NRT,295.37,19.17,N
35.98183,43.76986,316.61,0.46,0.47,2025-10-30,2231,N,VIIRS,n,2.0NRT,288.36,1.57,N
36.00036,43.76184,308.57,0.46,0.47,2025-10-30,2231,N,VIIRS,n,2.0NRT,284.48,0.82,N
36.00064,43.75935,305.96,0.46,0.47,2025-10-30,2231,N,VIIRS,n,2.0NRT,284.65,1.5,N
36.01653,43.68227,298.58,0.47,0.47,2025-10-30,2231,N,VIIRS,n,2.0NRT,283.84,0.74,N
36.02092,43.68294,302.29,0.47,0.47,2025-10-30,2231,N,VIIRS,n,2.0NRT,286.23,0.81,N
36.10889,40.80625,296.44,0.34,0.56,2025-10-30,2231,N,VIIRS,n,2.0NRT,281.85,0.32,N
36.12968,40.80855,310.88,0.34,0.56,2025-10-30,2231,N,VIIRS,n,2.0NRT,279.8,0.92,N
36.13703,41.08786,305.78,0.32,0.55,2025-10-30,2231,N,VIIRS,n,2.0NRT,281.7,0.58,N
36.13992,40.81497,295.95,0.34,0.56,2025-10-30,2231,N,VIIRS,n,2.0NRT,280.09,0.93,N
36.14513,40.81543,326.9,0.34,0.56,2025-10-30,2231,N,VIIRS,n,2.0NRT,280.35,0.93,N
36.14539,40.81157,298.35,0.34,0.56,2025-10-30,2231,N,VIIRS,n,2.0NRT,278.77,0.93,N
57.06199,9.9735,313.62,0.72,0.76,2025-10-31,3,N,VIIRS,n,2.0NRT,277.53,2.38,N
57.5356,39.7743,312.98,0.43,0.38,2025-10-31,3,N,VIIRS,n,2.0NRT,274.29,1.62,N
59.12937,9.62134,302.74,0.73,0.76,2025-10-31,3,N,VIIRS,n,2.0NRT,272.19,1.92,N
59.13148,37.79019,296.91,0.39,0.36,2025-10-31,3,N,VIIRS,n,2.0NRT,272.46,1.37,N
59.13263,37.78362,320.43,0.39,0.36,2025-10-31,3,N,VIIRS,n,2.0NRT,275.46,1.37,N
59.53128,34.1423,299.22,0.39,0.36,2025-10-31,3,N,VIIRS,n,2.0NRT,269.23,0.63,N
47.98328,37.50359,304.03,0.56,0.43,2025-10-31,5,N,VIIRS,n,2.0NRT,281.56,1.88,N
48.2941,37.16906,295.29,0.54,0.42,2025-10-31,5,N,VIIRS,n,2.0NRT,278.53,0.71,N
48.30001,37.17983,297.49,0.54,0.42,2025-10-31,5,N,VIIRS,n,2.0NRT,278.28,0.88,N
48.31095,37.27996,306.69,0.54,0.42,2025-10-31,5,N,VIIRS,n,2.0NRT,278.62,1.43,N
48.46254,38.75362,295.68,0.41,0.45,2025-10-31,5,N,VIIRS,n,2.0NRT,278.76,1.03,N
48.46521,38.76116,305.72,0.41,0.45,2025-10-31,5,N,VIIRS,n,2.0NRT,278.37,1.03,N
49.67753,18.66323,299.83,0.61,0.53,2025-10-31,5,N,VIIRS,n,2.0NRT,265.95,3.37,N
49.95831,40.91396,295.9,0.46,0.47,2025-10-31,5,N,VIIRS,n,2.0NRT,272.72,0.71,N
50.14943,39.68521,301.63,0.41,0.45,2025-10-31,5,N,VIIRS,n,2.0NRT,275.62,0.75,N
50.33531,19.2852,304.47,0.58,0.52,2025-10-31,5,N,VIIRS,n,2.0NRT,272.03,1.64,N
50.34229,19.33715,295.64,0.58,0.52,2025-10-31,5,N,VIIRS,n,2.0NRT,273.72,1.48,N
50.41714,18.14422,299.52,0.33,0.55,2025-10-31,5,N,VIIRS,n,2.0NRT,276.44,1.2,N
50.53478,17.97635,312.54,0.33,0.55,2025-10-31,5,N,VIIRS,n,2.0NRT,278.8,0.85,N
50.53495,17.97638,310.3,0.33,0.55,2025-10-31,5,N,VIIRS,n,2.0NRT,278.7,1.24,N
52.52931,39.63,296.68,0.53,0.42,2025-10-31,5,N,VIIRS,n,2.0NRT,267.87,4.32,N
52.53297,39.63227,345.96,0.53,0.42,2025-10-31,5,N,VIIRS,n,2.0NRT,271.08,4.32,N
52.53833,39.62704,302.05,0.53,0.42,2025-10-31,5,N,VIIRS,n,2.0NRT,269.47,2.11,N
52.54171,39.61208,299.69,0.53,0.42,2025-10-31,5,N,VIIRS,n,2.0NRT,267.73,0.96,N
52.54567,39.63151,296.45,0.53,0.42,2025-10-31,5,N,VIIRS,n,2.0NRT,268.49,0.89,N
52.54764,39.64127,298.11,0.53,0.42,2025-10-31,5,N,VIIRS,n,2.0NRT,266.69,1.4,N
52.54905,39.61654,300.06,0.53,0.42,2025-10-31,5,N,VIIRS,n,2.0NRT,265.07,1.15,N
52.54934,39.63375,297.43,0.53,0.42,2025-10-31,5,N,VIIRS,n,2.0NRT,266.03,0.89,N
52.55185,39.56722,311.25,0.53,0.42,2025-10-31,5,N,VIIRS,n,2.0NRT,269.04,2.15,N
52.55384,39.57687,298.77,0.53,0.42,2025-10-31,5,N,VIIRS,n,2.0NRT,267.75,1.97,N
52.55807,39.61349,306.15,0.53,0.42,2025-10-31,5,N,VIIRS,n,2.0NRT,267.28,2.96,N
52.56317,39.70214,297.64,0.53,0.42,2025-10-31,5,N,VIIRS,n,2.0NRT,268.32,1.5,N
52.56434,39.70125,305.11,0.53,0.42,2025-10-31,5,N,VIIRS,n,2.0NRT,270.35,1.9,N
52.84581,29.98701,309.02,0.4,0.37,2025-10-31,5,N,VIIRS,n,2.0NRT,279.52,0.73,N
52.84916,29.98827,304.8,0.4,0.37,2025-10-31,5,N,VIIRS,n,2.0NRT,279.99,0.73,N
54.32481,17.39056,295.04,0.37,0.58,2025-10-31,5,N,VIIRS,n,2.0NRT,277.6,0.49,N
54.32487,17.39175,299.59,0.37,0.58,2025-10-31,5,N,VIIRS,n,2.0NRT,277.35,0.51,N
54.83285,11.9819,329.66,0.61,0.71,2025-10-31,5,N,VIIRS,n,2.0NRT,274.26,4.48,N
54.83498,11.97668,304.49,0.61,0.71,2025-10-31,5,N,VIIRS,n,2.0NRT,273.77,1.69,N
54.83522,11.98675,304.62,0.61,0.71,2025-10-31,5,N,VIIRS,n,2.0NRT,272.61,1.69,N
38.45467,38.72421,299.28,0.37,0.58,2025-10-31,7,N,VIIRS,n,2.0NRT,279.79,1.19,N
38.45732,38.72595,296.78,0.37,0.58,2025-10-31,7,N,VIIRS,n,2.0NRT,280.98,0.94,N
38.66313,39.23228,300.35,0.39,0.59,2025-10-31,7,N,VIIRS,n,2.0NRT,277.66,0.6,N
38.66372,39.23452,296.5,0.39,0.59,2025-10-31,7,N,VIIRS,n,2.0NRT,277.4,1.02,N
39.94509,33.18953,301.57,0.55,0.43,2025-10-31,7,N,VIIRS,n,2.0NRT,278.35,1.26,N
40.75793,29.76057,300.12,0.41,0.37,2025-10-31,7,N,VIIRS,n,2.0NRT,283.24,0.72,N
40.76431,32.21791,295.48,0.48,0.4,2025-10-31,7,N,VIIRS,n,2.0NRT,273.23,0.91,N
40.78239,29.60269,305.42,0.4,0.37,2025-10-31,7,N,VIIRS,n,2.0NRT,285.7,1.06,N
40.94543,31.39518,297.32,0.45,0.39,2025-10-31,7,N,VIIRS,n,2.0NRT,279.42,0.8,N
41.01992,28.55475,316.88,0.39,0.36,2025-10-31,7,N,VIIRS,n,2.0NRT,283.66,1.42,N
41.02322,28.55572,297.32,0.39,0.36,2025-10-31,7,N,VIIRS,n,2.0NRT,282.24,0.44,N
41.02592,36.10048,295.08,0.47,0.48,2025-10-31,7,N,VIIRS,n,2.0NRT,277.97,0.56,N
41.02633,36.0997,296.7,0.47,0.48,2025-10-31,7,N,VIIRS,n,2.0NRT,278.52,1.01,N
41.18594,32.6345,295.3,0.49,0.41,2025-10-31,7,N,VIIRS,n,2.0NRT,280.55,1.2,N
41.2424,36.46409,313.57,0.49,0.48,2025-10-31,7,N,VIIRS,n,2.0NRT,281.52,2.95,N
41.25378,31.41107,304.42,0.45,0.39,2025-10-31,7,N,VIIRS,n,2.0NRT,281.02,0.89,N
41.2547,31.41487,318.05,0.45,0.39,2025-10-31,7,N,VIIRS,n,2.0NRT,282.33,0.95,N
41.25727,31.41225,300.34,0.45,0.39,2025-10-31,7,N,VIIRS,n,2.0NRT,281.29,0.89,N
41.26223,31.42505,303.68,0.45,0.39,2025-10-31,7,N,VIIRS,n,2.0NRT,286.05,1.59,N
41.26572,31.42622,310.91,0.45,0.39,2025-10-31,7,N,VIIRS,n,2.0NRT,287.03,1.22,N
41.26673,31.42099,298.07,0.45,0.39,2025-10-31,7,N,VIIRS,n,2.0NRT,284.2,1.48,N
41.79857,26.70153,298.6,0.39,0.36,2025-10-31,7,N,VIIRS,n,2.0NRT,281.6,0.66,N
42.71402,24.17337,310.08,0.45,0.39,2025-10-31,7,N,VIIRS,n,2.0NRT,276.2,2.06,N
42.71471,24.16783,326.22,0.45,0.39,2025-10-31,7,N,VIIRS,n,2.0NRT,277.03,3.92,N
42.71578,24.16924,339.21,0.45,0.39,2025-10-31,7,N,VIIRS,n,2.0NRT,279.94,5.76,N
43.23219,27.59362,301.75,0.39,0.36,2025-10-31,7,N,VIIRS,n,2.0NRT,278,0.93,N
43.54233,16.44098,296.64,0.35,0.56,2025-10-31,7,N,VIIRS,n,2.0NRT,284.25,0.95,N
44.12558,42.01223,305.51,0.37,0.58,2025-10-31,7,N,VIIRS,n,2.0NRT,278.48,0.87,N
44.61736,16.19987,295.69,0.36,0.58,2025-10-31,7,N,VIIRS,n,2.0NRT,279.19,0.81,N
44.73688,37.80919,303.03,0.46,0.47,2025-10-31,7,N,VIIRS,n,2.0NRT,281.41,1.03,N
44.73891,28.98887,311.27,0.38,0.36,2025-10-31,7,N,VIIRS,n,2.0NRT,276.9,2.42,N
44.74219,28.98989,331.32,0.38,0.36,2025-10-31,7,N,VIIRS,n,2.0NRT,279.19,2.42,N
44.83887,37.6771,304.29,0.45,0.47,2025-10-31,7,N,VIIRS,n,2.0NRT,282.76,0.99,N
44.88237,38.1182,310.95,0.47,0.48,2025-10-31,7,N,VIIRS,n,2.0NRT,280.32,1.28,N
44.88378,38.11243,297.33,0.47,0.48,2025-10-31,7,N,VIIRS,n,2.0NRT,278.46,1.28,N
44.88658,38.12031,298.5,0.47,0.48,2025-10-31,7,N,VIIRS,n,2.0NRT,281.67,1.35,N
45.10416,41.78596,299.01,0.34,0.56,2025-10-31,7,N,VIIRS,n,2.0NRT,277.22,0.5,N
45.12206,25.41665,297.12,0.44,0.38,2025-10-31,7,N,VIIRS,n,2.0NRT,271.71,0.85,N
45.2581,31.67567,322.48,0.41,0.37,2025-10-31,7,N,VIIRS,n,2.0NRT,280.61,4.74,N
45.25903,31.67055,329.05,0.41,0.37,2025-10-31,7,N,VIIRS,n,2.0NRT,283.41,6.21,N
45.35598,30.90566,324.08,0.4,0.37,2025-10-31,7,N,VIIRS,n,2.0NRT,284.13,1.79,N
45.35685,30.90068,328.93,0.4,0.37,2025-10-31,7,N,VIIRS,n,2.0NRT,283.9,2.57,N
45.37321,30.92756,300.39,0.4,0.37,2025-10-31,7,N,VIIRS,n,2.0NRT,283.2,0.81,N
45.37653,30.92872,313.68,0.4,0.37,2025-10-31,7,N,VIIRS,n,2.0NRT,283.68,0.81,N
48.27176,14.33702,324.08,0.47,0.64,2025-10-31,7,N,VIIRS,n,2.0NRT,273.83,3.31,N
48.27338,14.33638,344.91,0.47,0.64,2025-10-31,7,N,VIIRS,n,2.0NRT,276.47,5.28,N
48.2794,14.33663,331.7,0.47,0.64,2025-10-31,7,N,VIIRS,n,2.0NRT,276.1,5.28,N
48.2795,14.33008,296.68,0.47,0.64,2025-10-31,7,N,VIIRS,n,2.0NRT,273.94,6.64,N
48.59905,21.17502,297.15,0.46,0.47,2025-10-31,7,N,VIIRS,n,2.0NRT,276.77,0.58,N
48.60781,21.17666,326.82,0.46,0.47,2025-10-31,7,N,VIIRS,n,2.0NRT,279.81,2.79,N
48.61076,21.19649,295.11,0.46,0.47,2025-10-31,7,N,VIIRS,n,2.0NRT,279.25,1.08,N
48.61124,21.19017,295.97,0.46,0.47,2025-10-31,7,N,VIIRS,n,2.0NRT,280.61,1.07,N
